-0.316;-3.682;8
-0.316;-3.682;4
-0.316;-3.682;-0.365
-0.316;-3.682;-0.683
-0.314;-3.674;-0.753
-0.308;-3.652;-0.82
-0.299;-3.615;-0.88
-0.286;-3.566;-0.931
-0.271;-3.508;-0.969
-0.255;-3.443;-0.992
-0.237;-3.374;-1
-0.158;-3.034;-1
-0.093;-2.69;-1
-0.043;-2.343;-1
-0.008;-1.995;-1
0.012;-1.646;-1
0.012;-1.496;-1
-0.136;-0.773;-1
-0.216;-0.04;-1
-0.258;0.697;-1
-0.28;1.435;-1
-0.292;2.172;-1
-0.298;2.91;-1
-0.301;3.648;-1
-0.304;5.123;-1
-0.303;11.026;-1
-0.297;36.481;-1
-0.279;36.664;-1
-0.216;36.838;-1
-0.024;37.152;-1
0.243;37.408;-1
0.859;37.814;-1
1.559;38.045;-1
2.286;38.171;-1
3.021;38.239;-1
3.758;38.275;-1
4.496;38.294;-1
5.233;38.303;-1
5.971;38.308;-1
6.709;38.311;-1
8.185;38.312;-1
11.136;38.311;-1
36.59;38.297;-1
36.766;38.242;-1
37.09;38.065;-1
37.353;37.806;-1
37.774;37.2;-1
38.013;36.502;-1
38.145;35.776;-1
38.216;35.042;-1
38.253;34.305;-1
38.273;33.567;-1
38.284;32.83;-1
38.29;32.092;-1
38.293;31.354;-1
38.295;29.878;-1
38.296;22.5;-1
38.296;13.646;-1
38.297;1.472;-1
38.257;1.292;-1
38.099;0.959;-1
37.851;0.686;-1
37.256;0.249;-1
36.562;0;-1
35.837;-0.138;-1
35.103;-0.212;-1
34.366;-0.251;-1
33.629;-0.272;-1
32.891;-0.284;-1
32.153;-0.289;-1
31.415;-0.292;-1
29.94;-0.295;-1
23.299;-0.296;-1
2.825;-0.296;-1
2.644;-0.262;-1
2.304;-0.118;-1
2.021;0.119;-1
1.564;0.698;-1
1.296;1.385;-1
1.145;2.107;-1
1.062;2.84;-1
1.017;3.577;-1
0.993;4.314;-1
0.98;5.052;-1
0.974;5.79;-1
0.97;6.528;-1
0.967;8.003;-1
0.967;12.43;-1
0.973;34.933;-1
1.049;35.294;-1
1.222;35.62;-1
1.463;35.9;-1
2.036;36.364;-1
2.716;36.651;-1
3.434;36.821;-1
4.165;36.919;-1
4.901;36.975;-1
5.638;37.005;-1
6.376;37.022;-1
7.113;37.032;-1
7.851;37.037;-1
8.589;37.039;-1
10.065;37.041;-1
15.967;37.039;-1
16.705;37.038;-1
34.781;37.028;-1
35.148;36.989;-1
35.49;36.85;-1
35.786;36.631;-1
36.283;36.085;-1
36.595;35.416;-1
36.78;34.702;-1
36.887;33.972;-1
36.949;33.237;-1
36.983;32.5;-1
37.002;31.762;-1
37.013;31.024;-1
37.019;30.287;-1
37.022;29.549;-1
37.025;28.073;-1
37.026;22.909;-1
37.026;5.939;-1
37.027;2.988;-1
36.922;2.634;-1
36.728;2.32;-1
36.218;1.787;-1
35.562;1.449;-1
34.853;1.245;-1
34.125;1.127;-1
33.39;1.06;-1
32.653;1.022;-1
31.915;1.001;-1
31.178;0.989;-1
30.44;0.982;-1
29.702;0.979;-1
28.227;0.975;-1
23.8;0.974;-1
4.616;0.974;-1
4.248;0.987;-1
3.895;1.097;-1
3.583;1.293;-1
3.053;1.806;-1
2.715;2.462;-1
2.511;3.171;-1
2.392;3.899;-1
2.324;4.634;-1
2.285;5.371;-1
2.263;6.108;-1
2.251;6.846;-1
2.244;7.584;-1
2.241;8.322;-1
2.238;9.797;-1
2.237;13.486;-1
2.238;14.224;-1
2.238;15.704;-1
2.237;15.744;-1
2.234;15.783;-1
2.229;15.822;-1
2.202;15.988;-1
1.958;17.996;-1
1.938;18.163;-1
1.936;18.331;-1
1.936;18.665;-1
1.941;18.833;-1
2.022;20.84;-1
2.04;21.008;-1
2.066;21.175;-1
2.144;21.909;-1
2.19;22.645;-1
2.214;23.383;-1
2.226;24.12;-1
2.233;24.858;-1
2.237;25.596;-1
2.24;27.072;-1
2.242;32.236;-1
2.242;33.712;-1
2.365;34.06;-1
2.564;34.37;-1
3.073;34.905;-1
3.723;35.253;-1
4.429;35.468;-1
5.156;35.597;-1
5.89;35.672;-1
6.626;35.715;-1
7.364;35.74;-1
8.101;35.754;-1
8.839;35.762;-1
9.577;35.766;-1
10.315;35.768;-1
11.79;35.77;-1
15.745;35.769;-1
15.805;35.771;-1
15.864;35.778;-1
15.923;35.79;-1
