2.698;-3.219;4
2.698;-3.219;-0.265
2.698;-3.219;-0.582
2.698;-3.212;-0.653
2.697;-3.188;-0.72
2.697;-3.15;-0.78
2.696;-3.1;-0.831
2.696;-3.04;-0.869
2.695;-2.973;-0.892
2.694;-2.902;-0.9
2.683;-2.552;-0.9
2.656;-2.203;-0.9
2.615;-1.856;-0.9
2.558;-1.511;-0.9
2.487;-1.168;-0.9
2.475;-1.123;-0.9
2.442;-1.09;-0.9
2.396;-1.077;-0.9
1.316;-1.077;-0.9
0.814;-1.066;-0.9
0.647;-1.043;-0.9
0.545;-1.026;-0.9
0.312;-0.96;-0.9
0.074;-0.859;-0.9
-0.022;-0.803;-0.9
-0.114;-0.747;-0.9
-0.168;-0.724;-0.9
-0.226;-0.71;-0.9
-0.232;-0.71;-0.9
-1.543;-0.533;-0.9
-1.613;-0.531;-0.9
-1.681;-0.545;-0.9
-1.745;-0.573;-0.9
-1.801;-0.614;-0.9
-1.847;-0.667;-0.9
-1.88;-0.728;-0.9
-1.899;-0.795;-0.9
-1.903;-0.865;-0.9
-1.891;-0.934;-0.9
-1.865;-0.998;-0.9
-1.825;-1.055;-0.9
-1.774;-1.103;-0.9
-1.714;-1.138;-0.9
-1.648;-1.159;-0.9
-1.578;-1.165;-0.9
-1.509;-1.156;-0.9
-1.444;-1.132;-0.9
-1.385;-1.094;-0.9
-1.336;-1.044;-0.9
-1.299;-0.985;-0.9
-1.276;-0.919;-0.9
-1.204;-0.577;-0.9
-1.147;-0.232;-0.9
-1.105;0.116;-0.9
-1.078;0.464;-0.9
-1.066;0.814;-0.9
-1.077;1.316;-0.9
-1.077;10.684;-0.9
-1.066;11.186;-0.9
-1.043;11.353;-0.9
-1.026;11.455;-0.9
-0.96;11.688;-0.9
-0.859;11.926;-0.9
-0.803;12.022;-0.9
-0.747;12.114;-0.9
-0.724;12.168;-0.9
-0.71;12.226;-0.9
-0.71;12.232;-0.9
-0.533;13.543;-0.9
-0.531;13.613;-0.9
-0.545;13.681;-0.9
-0.573;13.745;-0.9
-0.614;13.801;-0.9
-0.667;13.847;-0.9
-0.728;13.88;-0.9
-0.795;13.899;-0.9
-0.865;13.903;-0.9
-0.934;13.891;-0.9
-0.998;13.865;-0.9
-1.055;13.825;-0.9
-1.103;13.774;-0.9
-1.138;13.714;-0.9
-1.159;13.648;-0.9
-1.165;13.578;-0.9
-1.156;13.509;-0.9
-1.132;13.444;-0.9
-1.094;13.385;-0.9
-1.044;13.336;-0.9
-0.985;13.299;-0.9
-0.919;13.276;-0.9
-0.602;13.209;-0.9
-0.281;13.155;-0.9
0.041;13.113;-0.9
0.365;13.084;-0.9
0.689;13.069;-0.9
0.814;13.066;-0.9
1.316;13.077;-0.9
10.684;13.077;-0.9
11.186;13.066;-0.9
11.353;13.043;-0.9
11.455;13.026;-0.9
11.688;12.96;-0.9
11.926;12.859;-0.9
12.022;12.803;-0.9
12.114;12.747;-0.9
12.168;12.724;-0.9
12.226;12.71;-0.9
12.232;12.71;-0.9
13.543;12.533;-0.9
13.613;12.531;-0.9
13.681;12.545;-0.9
13.745;12.573;-0.9
13.801;12.614;-0.9
13.847;12.667;-0.9
13.88;12.728;-0.9
13.899;12.795;-0.9
13.903;12.865;-0.9
13.891;12.934;-0.9
13.865;12.998;-0.9
13.825;13.055;-0.9
13.774;13.103;-0.9
13.714;13.138;-0.9
13.648;13.159;-0.9
13.578;13.165;-0.9
13.509;13.156;-0.9
13.444;13.132;-0.9
13.385;13.094;-0.9
13.336;13.044;-0.9
13.299;12.985;-0.9
13.276;12.919;-0.9
13.209;12.602;-0.9
13.155;12.281;-0.9
13.113;11.959;-0.9
13.084;11.635;-0.9
13.069;11.311;-0.9
13.066;11.186;-0.9
13.077;10.684;-0.9
13.077;1.316;-0.9
13.066;0.814;-0.9
13.043;0.647;-0.9
13.026;0.545;-0.9
12.96;0.312;-0.9
12.859;0.074;-0.9
12.803;-0.022;-0.9
12.702;-0.19;-0.9
12.691;-0.204;-0.9
12.566;-0.357;-0.9
12.524;-0.404;-0.9
12.406;-0.524;-0.9
12.357;-0.567;-0.9
12.204;-0.691;-0.9
12.19;-0.702;-0.9
12.022;-0.803;-0.9
11.926;-0.859;-0.9
11.688;-0.96;-0.9
11.455;-1.026;-0.9
11.353;-1.043;-0.9
11.186;-1.066;-0.9
10.684;-1.077;-0.9
2.396;-1.077;-0.9
2.359;-1.086;-0.894
2.325;-1.094;-0.876
2.299;-1.1;-0.848
2.282;-1.104;-0.814
2.276;-1.106;-0.775
2.276;-1.106;4
-1.993;13.92;4
-1.993;13.92;-0.165
-1.993;13.92;-0.482
-1.987;13.915;-0.553
-1.971;13.898;-0.62
-1.944;13.871;-0.68
-1.909;13.835;-0.731
-1.867;13.792;-0.769
-1.82;13.744;-0.792
-1.77;13.694;-0.8
-1.52;13.449;-0.8
-1.259;13.216;-0.8
-0.989;12.994;-0.8
-0.709;12.784;-0.8
-0.42;12.586;-0.8
-0.379;12.561;-0.8
-0.331;12.559;-0.8
-0.288;12.58;-0.8
-0.19;12.664;-0.8
-0.147;12.691;-0.8
-0.022;12.766;-0.8
0.145;12.854;-0.8
0.312;12.926;-0.8
0.48;12.975;-0.8
0.647;13.011;-0.8
0.739;13.026;-0.8
0.814;13.034;-0.8
1.316;13.046;-0.8
10.684;13.046;-0.8
11.186;13.034;-0.8
11.261;13.026;-0.8
11.353;13.011;-0.8
11.52;12.975;-0.8
11.688;12.926;-0.8
11.855;12.854;-0.8
12.022;12.766;-0.8
12.147;12.691;-0.8
12.19;12.664;-0.8
12.357;12.524;-0.8
12.524;12.354;-0.8
12.664;12.19;-0.8
12.691;12.147;-0.8
12.766;12.022;-0.8
12.854;11.855;-0.8
12.926;11.688;-0.8
12.975;11.52;-0.8
13.011;11.353;-0.8
13.026;11.261;-0.8
13.034;11.186;-0.8
13.046;10.684;-0.8
13.046;1.316;-0.8
13.034;0.814;-0.8
13.026;0.739;-0.8
13.011;0.647;-0.8
12.975;0.48;-0.8
12.926;0.312;-0.8
12.854;0.145;-0.8
12.766;-0.022;-0.8
12.691;-0.147;-0.8
12.664;-0.19;-0.8
12.521;-0.357;-0.8
12.357;-0.524;-0.8
12.19;-0.664;-0.8
12.147;-0.691;-0.8
12.022;-0.766;-0.8
11.855;-0.854;-0.8
11.688;-0.926;-0.8
11.52;-0.975;-0.8
11.353;-1.011;-0.8
11.261;-1.026;-0.8
11.186;-1.034;-0.8
10.684;-1.046;-0.8
1.316;-1.046;-0.8
0.814;-1.034;-0.8
0.739;-1.026;-0.8
0.647;-1.011;-0.8
0.48;-0.975;-0.8
0.312;-0.926;-0.8
0.145;-0.854;-0.8
-0.022;-0.766;-0.8
-0.147;-0.691;-0.8
-0.19;-0.664;-0.8
-0.357;-0.524;-0.8
-0.524;-0.354;-0.8
-0.664;-0.19;-0.8
-0.691;-0.147;-0.8
-0.766;-0.022;-0.8
-0.854;0.145;-0.8
-0.926;0.312;-0.8
-0.975;0.48;-0.8
-1.011;0.647;-0.8
-1.026;0.739;-0.8
-1.034;0.814;-0.8
-1.046;1.316;-0.8
-1.046;10.684;-0.8
-1.034;11.186;-0.8
-1.026;11.261;-0.8
-1.011;11.353;-0.8
-0.975;11.52;-0.8
-0.926;11.688;-0.8
-0.854;11.855;-0.8
-0.766;12.022;-0.8
-0.691;12.147;-0.8
-0.664;12.19;-0.8
-0.524;12.357;-0.8
-0.354;12.524;-0.8
-0.288;12.58;-0.8
-0.265;12.611;-0.794
-0.245;12.639;-0.776
-0.229;12.661;-0.748
-0.218;12.675;-0.714
-0.215;12.68;-0.675
-0.215;12.68;4
-1.972;13.866;4
-1.972;13.866;-0.065
-1.972;13.866;-0.382
-1.966;13.86;-0.453
-1.95;13.843;-0.52
-1.924;13.816;-0.58
-1.89;13.779;-0.631
-1.848;13.736;-0.669
-1.802;13.687;-0.692
-1.753;13.636;-0.7
-1.506;13.388;-0.7
-1.249;13.151;-0.7
-0.982;12.925;-0.7
-0.705;12.711;-0.7
-0.419;12.509;-0.7
-0.379;12.483;-0.7
-0.331;12.481;-0.7
-0.288;12.502;-0.7
-0.19;12.587;-0.7
-0.035;12.691;-0.7
0.145;12.791;-0.7
0.312;12.864;-0.7
0.48;12.914;-0.7
0.647;12.952;-0.7
0.814;12.976;-0.7
1.316;12.988;-0.7
10.684;12.988;-0.7
11.186;12.976;-0.7
11.353;12.952;-0.7
11.52;12.914;-0.7
11.688;12.864;-0.7
11.855;12.791;-0.7
12.035;12.691;-0.7
12.19;12.588;-0.7
12.357;12.448;-0.7
12.443;12.357;-0.7
12.587;12.19;-0.7
12.691;12.035;-0.7
12.791;11.855;-0.7
12.864;11.688;-0.7
12.914;11.52;-0.7
12.952;11.353;-0.7
12.976;11.186;-0.7
12.988;10.684;-0.7
12.988;1.316;-0.7
12.976;0.814;-0.7
12.952;0.647;-0.7
12.914;0.48;-0.7
12.864;0.312;-0.7
12.791;0.145;-0.7
12.691;-0.035;-0.7
12.587;-0.19;-0.7
12.443;-0.357;-0.7
12.357;-0.448;-0.7
12.19;-0.588;-0.7
12.035;-0.691;-0.7
11.855;-0.791;-0.7
11.688;-0.864;-0.7
11.52;-0.914;-0.7
11.353;-0.952;-0.7
11.186;-0.976;-0.7
10.684;-0.988;-0.7
1.316;-0.988;-0.7
0.814;-0.976;-0.7
0.647;-0.952;-0.7
0.48;-0.914;-0.7
0.312;-0.864;-0.7
0.145;-0.791;-0.7
-0.035;-0.691;-0.7
-0.19;-0.588;-0.7
-0.357;-0.448;-0.7
-0.443;-0.357;-0.7
-0.587;-0.19;-0.7
-0.691;-0.035;-0.7
-0.791;0.145;-0.7
-0.864;0.312;-0.7
-0.914;0.48;-0.7
-0.952;0.647;-0.7
-0.976;0.814;-0.7
-0.988;1.316;-0.7
-0.988;10.684;-0.7
-0.976;11.186;-0.7
-0.952;11.353;-0.7
-0.914;11.52;-0.7
-0.864;11.688;-0.7
-0.791;11.855;-0.7
-0.691;12.035;-0.7
-0.588;12.19;-0.7
-0.448;12.357;-0.7
-0.357;12.443;-0.7
-0.288;12.502;-0.7
-0.266;12.533;-0.694
-0.245;12.561;-0.676
-0.229;12.583;-0.648
-0.219;12.597;-0.614
-0.215;12.602;-0.575
-0.215;12.602;4
-1.623;14.156;4
-1.623;14.156;0.035
-1.623;14.156;-0.282
-1.619;14.149;-0.353
-1.607;14.129;-0.42
-1.588;14.097;-0.48
-1.562;14.053;-0.531
-1.531;14.001;-0.569
-1.497;13.944;-0.592
-1.461;13.883;-0.6
-1.276;13.586;-0.6
-1.079;13.297;-0.6
-0.869;13.017;-0.6
-0.648;12.746;-0.6
-0.415;12.485;-0.6
-0.309;12.379;-0.6
-0.291;12.374;-0.6
-0.272;12.377;-0.6
-0.256;12.387;-0.6
-0.149;12.495;-0.6
-0.139;12.503;-0.6
-0.022;12.582;-0.6
0.145;12.675;-0.6
0.312;12.756;-0.6
0.794;12.874;-0.6
0.804;12.875;-0.6
1.316;12.887;-0.6
10.684;12.887;-0.6
11.196;12.875;-0.6
11.206;12.874;-0.6
11.688;12.756;-0.6
11.855;12.675;-0.6
12.022;12.582;-0.6
12.139;12.503;-0.6
12.149;12.495;-0.6
12.495;12.149;-0.6
12.503;12.139;-0.6
12.582;12.022;-0.6
12.675;11.855;-0.6
12.756;11.688;-0.6
12.874;11.206;-0.6
12.875;11.196;-0.6
12.887;10.684;-0.6
12.887;1.316;-0.6
12.875;0.804;-0.6
12.874;0.794;-0.6
12.756;0.312;-0.6
12.675;0.145;-0.6
12.582;-0.022;-0.6
12.503;-0.139;-0.6
12.495;-0.149;-0.6
12.149;-0.495;-0.6
12.139;-0.503;-0.6
12.022;-0.582;-0.6
11.855;-0.675;-0.6
11.688;-0.756;-0.6
11.206;-0.874;-0.6
11.196;-0.875;-0.6
10.684;-0.887;-0.6
1.316;-0.887;-0.6
0.804;-0.875;-0.6
0.794;-0.874;-0.6
0.312;-0.756;-0.6
0.145;-0.675;-0.6
-0.022;-0.582;-0.6
-0.139;-0.503;-0.6
-0.149;-0.495;-0.6
-0.495;-0.149;-0.6
-0.503;-0.139;-0.6
-0.582;-0.022;-0.6
-0.675;0.145;-0.6
-0.756;0.312;-0.6
-0.874;0.794;-0.6
-0.875;0.804;-0.6
-0.887;1.316;-0.6
-0.887;10.684;-0.6
-0.875;11.196;-0.6
-0.874;11.206;-0.6
-0.797;11.52;-0.6
-0.794;11.554;-0.595
-0.79;11.585;-0.582
-0.793;11.617;-0.554
-0.795;11.637;-0.517
-0.796;11.644;-0.475
-0.796;11.644;4
-0.314;-2.663;4
-0.314;-2.663;0.136
-0.314;-2.663;-0.182
-0.313;-2.656;-0.252
-0.307;-2.633;-0.319
-0.297;-2.596;-0.379
-0.285;-2.548;-0.43
-0.27;-2.489;-0.468
-0.253;-2.424;-0.491
-0.236;-2.356;-0.499
-0.156;-2.015;-0.499
-0.091;-1.671;-0.499
-0.042;-1.325;-0.499
-0.007;-0.977;-0.499
0.013;-0.627;-0.499
0.013;-0.443;-0.499
0.125;-0.003;-0.499
0.246;0.703;-0.499
0.311;1.437;-0.499
0.345;2.174;-0.499
0.363;2.912;-0.499
0.372;3.65;-0.499
0.377;4.388;-0.499
0.38;5.125;-0.499
0.382;6.601;-0.499
0.382;9.552;-0.499
0.391;9.921;-0.499
0.507;10.271;-0.499
0.735;10.562;-0.499
1.306;11.028;-0.499
1.993;11.298;-0.499
2.716;11.446;-0.499
3.449;11.527;-0.499
4.186;11.569;-0.499
4.923;11.592;-0.499
5.661;11.604;-0.499
6.399;11.61;-0.499
7.137;11.614;-0.499
8.612;11.616;-0.499
9.35;11.617;-0.499
9.719;11.616;-0.499
9.903;11.599;-0.499
10.079;11.545;-0.499
10.404;11.371;-0.499
10.669;11.114;-0.499
11.092;10.509;-0.499
11.333;9.812;-0.499
11.465;9.086;-0.499
11.537;8.352;-0.499
11.575;7.615;-0.499
11.595;6.877;-0.499
11.606;6.14;-0.499
11.611;5.402;-0.499
11.614;4.664;-0.499
11.617;3.188;-0.499
11.617;2.451;-0.499
11.609;2.082;-0.499
11.494;1.731;-0.499
11.267;1.44;-0.499
10.696;0.973;-0.499
10.009;0.703;-0.499
9.287;0.554;-0.499
8.553;0.474;-0.499
7.817;0.431;-0.499
7.079;0.408;-0.499
6.342;0.396;-0.499
5.604;0.39;-0.499
4.866;0.386;-0.499
3.39;0.384;-0.499
3.206;0.388;-0.499
3.028;0.437;-0.499
2.708;0.621;-0.499
2.224;1.177;-0.499
1.952;1.863;-0.499
1.807;2.586;-0.499
1.731;3.32;-0.499
1.692;4.057;-0.499
1.673;4.795;-0.499
1.663;5.532;-0.499
1.658;6.27;-0.499
1.655;7.008;-0.499
1.653;8.115;-0.499
1.687;8.482;-0.499
1.828;8.823;-0.499
2.048;9.119;-0.499
2.596;9.613;-0.499
3.266;9.923;-0.499
3.992;10.053;-0.499
4.726;10.13;-0.499
5.462;10.175;-0.499
6.2;10.2;-0.499
6.937;10.215;-0.499
7.675;10.223;-0.499
8.044;10.225;-0.499
8.411;10.192;-0.499
8.753;10.053;-0.499
9.046;9.828;-0.499
9.53;9.272;-0.499
9.828;8.596;-0.499
10.002;7.88;-0.499
10.103;7.149;-0.499
10.16;6.413;-0.499
10.192;5.676;-0.499
10.211;4.938;-0.499
10.221;4.201;-0.499
10.223;3.832;-0.499
10.163;3.468;-0.499
9.991;3.141;-0.499
9.747;2.865;-0.499
9.166;2.41;-0.499
8.481;2.136;-0.499
7.761;1.976;-0.499
7.029;1.884;-0.499
6.293;1.832;-0.499
5.556;1.803;-0.499
5.187;1.795;-0.499
5.002;1.795;-0.499
4.64;1.863;-0.499
4.32;2.048;-0.499
3.79;2.561;-0.499
3.466;3.224;-0.499
3.278;3.937;-0.499
3.171;4.667;-0.499
3.111;5.403;-0.499
3.077;6.14;-0.499
3.059;6.877;-0.499
3.151;7.235;-0.499
3.345;7.549;-0.499
3.865;8.071;-0.499
4.529;8.395;-0.499
5.241;8.587;-0.499
5.97;8.699;-0.499
6.705;8.763;-0.499
7.069;8.702;-0.499
7.399;8.536;-0.499
7.681;8.298;-0.499
8.15;7.729;-0.499
8.439;7.05;-0.499
8.612;6.333;-0.499
8.713;5.602;-0.499
8.742;5.234;-0.499
8.664;4.873;-0.499
8.486;4.551;-0.499
7.992;4.002;-0.499
7.342;3.654;-0.499
6.634;3.444;-0.499
6.45;3.438;-0.499
6.086;3.498;-0.499
5.764;3.677;-0.499
5.493;3.928;-0.499
5.05;4.518;-0.499
4.783;5.206;-0.499
4.769;5.39;-0.499
4.793;5.573;-0.499
4.908;5.923;-0.499
5.12;6.225;-0.499
5.256;6.35;-0.499
5.415;6.444;-0.499
5.592;6.495;-0.499
5.776;6.501;-0.499
5.866;6.481;-0.499
5.953;6.45;-0.499
5.989;6.444;-0.493
6.022;6.439;-0.477
6.049;6.435;-0.452
6.069;6.436;-0.415
6.076;6.436;-0.374
6.076;6.436;4
-2.298;14.815;4
-2.298;14.815;-1.365
-2.298;14.815;-1.683
-2.293;14.808;-1.753
-2.281;14.788;-1.82
-2.262;14.756;-1.88
-2.235;14.713;-1.931
-2.204;14.662;-1.969
-2.169;14.604;-1.992
-2.133;14.544;-2
-1.945;14.249;-2
-1.744;13.962;-2
-1.531;13.684;-2
-1.306;13.416;-2
-1.07;13.158;-2
-0.963;13.053;-2
-0.791;12.954;-2
-0.604;12.865;-2
-0.388;12.798;-2
-0.163;12.796;-2
0.054;12.859;-2
0.145;12.9;-2
0.312;12.97;-2
0.509;13.026;-2
0.647;13.053;-2
0.814;13.076;-2
1.316;13.087;-2
10.684;13.087;-2
11.186;13.076;-2
11.353;13.053;-2
11.491;13.026;-2
11.688;12.97;-2
11.855;12.9;-2
11.946;12.859;-2
12.022;12.814;-2
12.19;12.714;-2
12.221;12.691;-2
12.357;12.581;-2
12.422;12.524;-2
12.524;12.42;-2
12.58;12.357;-2
12.691;12.221;-2
12.714;12.19;-2
12.814;12.022;-2
12.859;11.946;-2
12.9;11.855;-2
12.97;11.688;-2
13.026;11.491;-2
13.053;11.353;-2
13.076;11.186;-2
13.087;10.684;-2
13.087;1.316;-2
13.076;0.814;-2
13.053;0.647;-2
13.026;0.509;-2
12.97;0.312;-2
12.9;0.145;-2
12.859;0.054;-2
12.814;-0.022;-2
12.714;-0.19;-2
12.691;-0.221;-2
12.581;-0.357;-2
12.524;-0.422;-2
12.42;-0.524;-2
12.357;-0.58;-2
12.221;-0.691;-2
12.19;-0.714;-2
12.022;-0.814;-2
11.946;-0.859;-2
11.855;-0.9;-2
11.688;-0.97;-2
11.491;-1.026;-2
11.353;-1.053;-2
11.186;-1.076;-2
10.684;-1.087;-2
1.316;-1.087;-2
0.814;-1.076;-2
0.647;-1.053;-2
0.509;-1.026;-2
0.312;-0.97;-2
0.145;-0.9;-2
0.054;-0.859;-2
-0.022;-0.814;-2
-0.19;-0.714;-2
-0.221;-0.691;-2
-0.357;-0.581;-2
-0.422;-0.524;-2
-0.524;-0.42;-2
-0.58;-0.357;-2
-0.691;-0.221;-2
-0.714;-0.19;-2
-0.814;-0.022;-2
-0.859;0.054;-2
-0.9;0.145;-2
-0.97;0.312;-2
-1.026;0.509;-2
-1.053;0.647;-2
-1.076;0.814;-2
-1.087;1.316;-2
-1.087;10.684;-2
-1.076;11.186;-2
-1.053;11.353;-2
-1.026;11.491;-2
-0.97;11.688;-2
-0.9;11.855;-2
-0.859;11.946;-2
-0.814;12.022;-2
-0.714;12.19;-2
-0.691;12.221;-2
-0.58;12.357;-2
-0.524;12.42;-2
-0.422;12.524;-2
-0.357;12.581;-2
-0.221;12.691;-2
-0.19;12.714;-2
0.02;12.839;-2
0.054;12.859;-2
0.082;12.885;-1.994
0.107;12.909;-1.976
0.127;12.928;-1.948
0.14;12.94;-1.914
0.144;12.944;-1.875
0.144;12.944;4
-2.298;14.815;4
-2.298;14.815;-2.365
-2.298;14.815;-2.682
-2.293;14.808;-2.753
-2.281;14.788;-2.82
-2.262;14.756;-2.88
-2.235;14.713;-2.931
-2.204;14.662;-2.969
-2.169;14.604;-2.992
-2.133;14.544;-3
-1.945;14.249;-3
-1.744;13.962;-3
-1.531;13.684;-3
-1.306;13.416;-3
-1.07;13.158;-3
-0.963;13.053;-3
-0.791;12.954;-3
-0.604;12.865;-3
-0.388;12.798;-3
-0.163;12.796;-3
0.054;12.859;-3
0.145;12.9;-3
0.312;12.97;-3
0.509;13.026;-3
0.647;13.053;-3
0.814;13.076;-3
1.316;13.087;-3
10.684;13.087;-3
11.186;13.076;-3
11.353;13.053;-3
11.491;13.026;-3
11.688;12.97;-3
11.855;12.9;-3
11.946;12.859;-3
12.022;12.814;-3
12.19;12.714;-3
12.221;12.691;-3
12.357;12.581;-3
12.422;12.524;-3
12.524;12.42;-3
12.58;12.357;-3
12.691;12.221;-3
12.714;12.19;-3
12.814;12.022;-3
12.859;11.946;-3
12.9;11.855;-3
12.97;11.688;-3
13.026;11.491;-3
13.053;11.353;-3
13.076;11.186;-3
13.087;10.684;-3
13.087;1.316;-3
13.076;0.814;-3
13.053;0.647;-3
13.026;0.509;-3
12.97;0.312;-3
12.9;0.145;-3
12.859;0.054;-3
12.814;-0.022;-3
12.714;-0.19;-3
12.691;-0.221;-3
12.581;-0.357;-3
12.524;-0.422;-3
12.42;-0.524;-3
12.357;-0.58;-3
12.221;-0.691;-3
12.19;-0.714;-3
12.022;-0.814;-3
11.946;-0.859;-3
11.855;-0.9;-3
11.688;-0.97;-3
11.491;-1.026;-3
11.353;-1.053;-3
11.186;-1.076;-3
10.684;-1.087;-3
1.316;-1.087;-3
0.814;-1.076;-3
0.647;-1.053;-3
0.509;-1.026;-3
0.312;-0.97;-3
0.145;-0.9;-3
0.054;-0.859;-3
-0.022;-0.814;-3
-0.19;-0.714;-3
-0.221;-0.691;-3
-0.357;-0.581;-3
-0.422;-0.524;-3
-0.524;-0.42;-3
-0.58;-0.357;-3
-0.691;-0.221;-3
-0.714;-0.19;-3
-0.814;-0.022;-3
-0.859;0.054;-3
-0.9;0.145;-3
-0.97;0.312;-3
-1.026;0.509;-3
-1.053;0.647;-3
-1.076;0.814;-3
-1.087;1.316;-3
-1.087;10.684;-3
-1.076;11.186;-3
-1.053;11.353;-3
-1.026;11.491;-3
-0.97;11.688;-3
-0.9;11.855;-3
-0.859;11.946;-3
-0.814;12.022;-3
-0.714;12.19;-3
-0.691;12.221;-3
-0.58;12.357;-3
-0.524;12.42;-3
-0.422;12.524;-3
-0.357;12.581;-3
-0.221;12.691;-3
-0.19;12.714;-3
0.02;12.839;-3
0.054;12.859;-3
0.082;12.885;-2.994
0.107;12.909;-2.976
0.127;12.928;-2.948
0.14;12.94;-2.914
0.144;12.944;-2.875
0.144;12.944;4
-2.298;14.815;4
-2.298;14.815;-3.365
-2.298;14.815;-3.682
-2.293;14.808;-3.753
-2.281;14.788;-3.82
-2.262;14.756;-3.88
-2.235;14.713;-3.931
-2.204;14.662;-3.969
-2.169;14.604;-3.992
-2.133;14.544;-4
-1.945;14.249;-4
-1.744;13.962;-4
-1.531;13.684;-4
-1.306;13.416;-4
-1.07;13.158;-4
-0.963;13.053;-4
-0.791;12.954;-4
-0.604;12.865;-4
-0.388;12.798;-4
-0.163;12.796;-4
0.054;12.859;-4
0.145;12.9;-4
0.312;12.97;-4
0.509;13.026;-4
0.647;13.053;-4
0.814;13.076;-4
1.316;13.087;-4
10.684;13.087;-4
11.186;13.076;-4
11.353;13.053;-4
11.491;13.026;-4
11.688;12.97;-4
11.855;12.9;-4
11.946;12.859;-4
12.022;12.814;-4
12.19;12.714;-4
12.221;12.691;-4
12.357;12.581;-4
12.422;12.524;-4
12.524;12.42;-4
12.58;12.357;-4
12.691;12.221;-4
12.714;12.19;-4
12.814;12.022;-4
12.859;11.946;-4
12.9;11.855;-4
12.97;11.688;-4
13.026;11.491;-4
13.053;11.353;-4
13.076;11.186;-4
13.087;10.684;-4
13.087;1.316;-4
13.076;0.814;-4
13.053;0.647;-4
13.026;0.509;-4
12.97;0.312;-4
12.9;0.145;-4
12.859;0.054;-4
12.814;-0.022;-4
12.714;-0.19;-4
12.691;-0.221;-4
12.581;-0.357;-4
12.524;-0.422;-4
12.42;-0.524;-4
12.357;-0.58;-4
12.221;-0.691;-4
12.19;-0.714;-4
12.022;-0.814;-4
11.946;-0.859;-4
11.855;-0.9;-4
11.688;-0.97;-4
11.491;-1.026;-4
11.353;-1.053;-4
11.186;-1.076;-4
10.684;-1.087;-4
1.316;-1.087;-4
0.814;-1.076;-4
0.647;-1.053;-4
0.509;-1.026;-4
0.312;-0.97;-4
0.145;-0.9;-4
0.054;-0.859;-4
-0.022;-0.814;-4
-0.19;-0.714;-4
-0.221;-0.691;-4
